KISS-Kürzel;IntervallId;Stationsname;Startdatum;Enddatum;BeobachtungsId;Beobachtungsdatum;Berufsgruppe;Indikation;Aktion;Handschuhe;Import KisRecordId Intervall;Import KisRecordId Beobachtung
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: keine Angabe;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Pat.-Umgebung;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: i.v. Med. zubereiten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: Manip. i.v./i.a. Zugänge;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Pat.-Umgebung;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Pat.-Umgebung;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Andere;nach Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Pat.-Umgebung;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Andere;nach Kontakt mit pot. infekt. Material;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: i.v. Med. zubereiten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: i.v. Med. zubereiten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: Manip. i.v./i.a. Zugänge;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit pot. infekt. Material;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Pat.-Umgebung;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: Manip. i.v./i.a. Zugänge;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit pot. infekt. Material;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: Manip. i.v./i.a. Zugänge;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit pot. infekt. Material;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: i.v. Med. zubereiten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: keine Angabe;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Pat.-Umgebung;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Pat.-Umgebung;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: i.v. Med. zubereiten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Pat.-Umgebung;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: i.v. Med. zubereiten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Pat.-Umgebung;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;nach Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: keine Angabe;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Pat.-Umgebung;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;nach Kontakt mit pot. infekt. Material;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;nach Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;nach Kontakt mit pot. infekt. Material;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: keine Angabe;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Pat.-Umgebung;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: i.v. Med. zubereiten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Pat.-Umgebung;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor asept. Tätigkeit: i.v. Med. zubereiten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;nach Kontakt mit Pat.-Umgebung;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;vor Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Ärzte;nach Kontakt mit Patienten;Ja;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;vor Kontakt mit Patienten;Nein;;;;
KH-KÜRZEL;9;ST9;START;END;BEOBID;BEOBACHDAT;Pflegepersonal;nach Kontakt mit pot. infekt. Material;Ja;;;;
